customer_id,first_name,last_name,email,street,city,state,local,zip_code,Extraction_Date_Time,Source
597,Rudolf,Moran,rudolf.moran@gmail.com,5 Birchwood Rd. ,Maspeth,NY,False,11378,2024-05-03 23:35:20.819551,DL
598,Benito,Hendrix,benito.hendrix@gmail.com,676 S. Bowman Lane ,Depew,NY,False,14043,2024-05-03 23:35:20.819551,DL
599,Jonell,Rivas,jonell.rivas@msn.com,8415 East High Point St. ,Amarillo,TX,False,79106,2024-05-03 23:35:20.819551,DL
600,Joi,Reeves,joi.reeves@msn.com,9101 Williams Court ,San Diego,CA,False,92111,2024-05-03 23:35:20.819551,DL
601,Leland,Mcdowell,leland.mcdowell@gmail.com,8034 E. Washington Lane ,Encino,CA,False,91316,2024-05-03 23:35:20.819551,DL
602,Delaine,Estes,delaine.estes@yahoo.com,8916 Hartford Rd. ,Amarillo,TX,False,79106,2024-05-03 23:35:20.819551,DL
603,Genevieve,Juarez,genevieve.juarez@gmail.com,93 Goldfield Drive ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
604,Kylee,Dickson,kylee.dickson@gmail.com,7908 Sherwood Street ,Amityville,NY,False,11701,2024-05-03 23:35:20.819551,DL
605,Renita,Henry,renita.henry@msn.com,474 Woodland Ave. ,New Rochelle,NY,False,10801,2024-05-03 23:35:20.819551,DL
606,Sarah,Kirkland,sarah.kirkland@aol.com,42 N. Glendale Avenue ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
607,Paul,Lester,paul.lester@gmail.com,275 Clay St. ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
608,Taisha,Vang,taisha.vang@yahoo.com,660 East Foster Lane ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
609,Eliana,Reese,eliana.reese@hotmail.com,7079 NE. Cross Drive ,Woodhaven,NY,False,11421,2024-05-03 23:35:20.819551,DL
610,Leonore,Dorsey,leonore.dorsey@yahoo.com,8213 South Branch Avenue ,Jackson Heights,NY,False,11372,2024-05-03 23:35:20.819551,DL
611,Ashleigh,Frank,ashleigh.frank@gmail.com,9008 Plymouth Street ,Levittown,NY,False,11756,2024-05-03 23:35:20.819551,DL
612,Gabriel,Wagner,gabriel.wagner@msn.com,7921 Manhattan Ave. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
613,Margene,Eaton,margene.eaton@yahoo.com,43 Sugar Street ,Wantagh,NY,False,11793,2024-05-03 23:35:20.819551,DL
614,Toshia,Cardenas,toshia.cardenas@gmail.com,878 Bayberry Street ,Amsterdam,NY,False,12010,2024-05-03 23:35:20.819551,DL
615,Jamika,Blanchard,jamika.blanchard@gmail.com,420 Cambridge Street ,Fresh Meadows,NY,False,11365,2024-05-03 23:35:20.819551,DL
616,Shery,Acosta,shery.acosta@yahoo.com,17 Canal Ave. ,Saratoga Springs,NY,False,12866,2024-05-03 23:35:20.819551,DL
617,Jenna,Saunders,jenna.saunders@aol.com,4 Young St. ,Yorktown Heights,NY,False,10598,2024-05-03 23:35:20.819551,DL
618,Skye,Pope,skye.pope@yahoo.com,121 S. Bay Meadows Ave. ,Richmond Hill,NY,False,11418,2024-05-03 23:35:20.819551,DL
619,Ana,Palmer,ana.palmer@yahoo.com,7 Buckingham St. ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
620,Eric,Hardin,eric.hardin@gmail.com,39 S. Parker Drive ,Jamaica,NY,False,11432,2024-05-03 23:35:20.819551,DL
621,Basil,Ballard,basil.ballard@yahoo.com,7477 Belmont Ave. ,San Lorenzo,CA,False,94580,2024-05-03 23:35:20.819551,DL
622,Gabriel,Pitts,gabriel.pitts@gmail.com,8462 Marshall Drive ,Clifton Park,NY,False,12065,2024-05-03 23:35:20.819551,DL
623,Cayla,Johnson,cayla.johnson@msn.com,7091 Rockaway Avenue ,Coram,NY,False,11727,2024-05-03 23:35:20.819551,DL
624,Sharika,Colon,sharika.colon@gmail.com,509 Henry Smith St. ,Long Beach,NY,False,11561,2024-05-03 23:35:20.819551,DL
625,Donnetta,Henson,donnetta.henson@hotmail.com,2 Tallwood Drive ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
626,Leigh,Burke,leigh.burke@hotmail.com,7651 Creek St. ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
627,Deloris,Larson,deloris.larson@aol.com,242 Branch Street ,Duarte,CA,False,91010,2024-05-03 23:35:20.819551,DL
628,Ehtel,Cobb,ehtel.cobb@hotmail.com,741 Rockville Drive ,Lockport,NY,False,14094,2024-05-03 23:35:20.819551,DL
629,Evelina,Byrd,evelina.byrd@msn.com,628 S. Church St. ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
630,Zulema,Browning,zulema.browning@gmail.com,12 NW. Lafayette St. ,Amsterdam,NY,False,12010,2024-05-03 23:35:20.819551,DL
631,Tressa,Weiss,tressa.weiss@msn.com,52 Wild Rose Avenue ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
632,Yvette,Rogers,yvette.rogers@aol.com,3 SE. Oklahoma Drive ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
633,Kiara,Deleon,kiara.deleon@gmail.com,164 Addison Drive ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
634,Taylor,Cole,taylor.cole@gmail.com,9408 Holly Lane ,Carmel,NY,False,10512,2024-05-03 23:35:20.819551,DL
635,Myrtie,James,myrtie.james@yahoo.com,566 North Livingston Ave. ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
636,Ashton,Lott,ashton.lott@hotmail.com,609 Windfall Lane ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
637,Kara,Higgins,kara.higgins@aol.com,758 Jennings Street ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
638,Tomeka,Higgins,tomeka.higgins@msn.com,591 W. Corona St. ,Poughkeepsie,NY,False,12601,2024-05-03 23:35:20.819551,DL
639,Ronald,Parsons,ronald.parsons@msn.com,268 Pin Oak Rd. ,Maspeth,NY,False,11378,2024-05-03 23:35:20.819551,DL
640,Allison,Nolan,allison.nolan@gmail.com,7421 Victoria St. ,New City,NY,False,10956,2024-05-03 23:35:20.819551,DL
641,Derrick,Marks,derrick.marks@yahoo.com,7247 East Prairie Lane ,Glendora,CA,False,91740,2024-05-03 23:35:20.819551,DL
642,Yang,Roth,yang.roth@aol.com,234 E. Shub Farm Ave. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
643,Melba,Wilkinson,melba.wilkinson@gmail.com,255 Harvard Dr. ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
644,Valentin,Mclaughlin,valentin.mclaughlin@hotmail.com,56 Squaw Creek Street ,Lindenhurst,NY,False,11757,2024-05-03 23:35:20.819551,DL
645,Lewis,Garner,lewis.garner@gmail.com,9550 East Greenrose St. ,Brentwood,NY,False,11717,2024-05-03 23:35:20.819551,DL
646,Ann,Heath,ann.heath@msn.com,413 East St. ,South El Monte,CA,False,91733,2024-05-03 23:35:20.819551,DL
647,Janelle,Maldonado,janelle.maldonado@gmail.com,34 Mammoth Street ,Richmond Hill,NY,False,11418,2024-05-03 23:35:20.819551,DL
648,Catrice,Hicks,catrice.hicks@yahoo.com,403 Inverness Street ,San Pablo,CA,False,94806,2024-05-03 23:35:20.819551,DL
649,Eli,Contreras,eli.contreras@hotmail.com,35 Highland Ave. ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
650,Rita,Bailey,rita.bailey@hotmail.com,69 Glenwood Street ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
651,Laure,Pena,laure.pena@yahoo.com,9849 West Elmwood St. ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
652,Tilda,Melton,tilda.melton@msn.com,237 Elmwood Drive ,Troy,NY,False,12180,2024-05-03 23:35:20.819551,DL
653,Florencio,Davenport,florencio.davenport@yahoo.com,8759 Brookside Ave. ,Jamestown,NY,False,14701,2024-05-03 23:35:20.819551,DL
654,Eun,Harris,eun.harris@gmail.com,623 Jones St. ,San Diego,CA,False,92111,2024-05-03 23:35:20.819551,DL
655,Marylyn,Browning,marylyn.browning@msn.com,915 Lakeshore Street ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
656,Romana,Barnes,romana.barnes@yahoo.com,9776 Shipley Rd. ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
657,Sam,Lester,sam.lester@gmail.com,563 South Beacon Lane ,Baldwin,NY,True,11510,2024-05-03 23:35:20.819551,DL
658,Nicki,Larson,nicki.larson@yahoo.com,8317 West Leatherwood Dr. ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
659,Antonetta,Rocha,antonetta.rocha@yahoo.com,9858 Newcastle St. ,Port Chester,NY,False,10573,2024-05-03 23:35:20.819551,DL
660,Shara,Pope,shara.pope@msn.com,194 Amherst Dr. ,Ridgecrest,CA,False,93555,2024-05-03 23:35:20.819551,DL
661,Trena,Hudson,trena.hudson@hotmail.com,135 Grand Ave. ,Monroe,NY,False,10950,2024-05-03 23:35:20.819551,DL
662,Loraine,Sykes,loraine.sykes@yahoo.com,9239 Windsor Ave. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
663,Alissa,Hood,alissa.hood@gmail.com,8032 Maple Drive ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
664,Augustus,Schmidt,augustus.schmidt@msn.com,624 Jones Dr. ,Corona,NY,False,11368,2024-05-03 23:35:20.819551,DL
665,Stacie,Sims,stacie.sims@hotmail.com,47 Orange Ave. ,Oakland,CA,False,94603,2024-05-03 23:35:20.819551,DL
666,Brittni,Green,brittni.green@msn.com,842 El Dorado Lane ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
667,Etsuko,Garrison,etsuko.garrison@yahoo.com,1 Arrowhead Street ,Richmond Hill,NY,False,11418,2024-05-03 23:35:20.819551,DL
668,Calandra,Stanton,calandra.stanton@aol.com,36 Livingston Dr. ,Lake Jackson,TX,False,77566,2024-05-03 23:35:20.819551,DL
669,Willis,Randolph,willis.randolph@yahoo.com,332 Constitution St. ,Harlingen,TX,False,78552,2024-05-03 23:35:20.819551,DL
670,Shawnda,Glover,shawnda.glover@gmail.com,138 Belmont Ave. ,Liverpool,NY,False,13090,2024-05-03 23:35:20.819551,DL
671,Jennette,Baker,jennette.baker@gmail.com,798 Marvon St. ,Banning,CA,False,92220,2024-05-03 23:35:20.819551,DL
672,Elma,Molina,elma.molina@msn.com,8565 Devon Ave. ,New Rochelle,NY,False,10801,2024-05-03 23:35:20.819551,DL
673,Adam,Henderson,adam.henderson@hotmail.com,167 James St. ,Los Banos,CA,False,93635,2024-05-03 23:35:20.819551,DL
674,Ira,Moore,ira.moore@gmail.com,1 Pineknoll Court ,Saratoga Springs,NY,False,12866,2024-05-03 23:35:20.819551,DL
675,Kermit,Bowman,kermit.bowman@gmail.com,3 Airport Street ,El Paso,TX,False,79930,2024-05-03 23:35:20.819551,DL
676,Gayle,Wilkinson,gayle.wilkinson@yahoo.com,4 Riverside Ave. ,Lindenhurst,NY,False,11757,2024-05-03 23:35:20.819551,DL
677,Launa,Hull,launa.hull@yahoo.com,936 Grove Street ,Helotes,TX,False,78023,2024-05-03 23:35:20.819551,DL
678,Myron,Johns,myron.johns@msn.com,5 N. Woodsman Rd. ,Whitestone,NY,False,11357,2024-05-03 23:35:20.819551,DL
679,Tuan,Wolfe,tuan.wolfe@aol.com,7641 Oak Meadow Dr. ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
680,Mathilda,Pennington,mathilda.pennington@gmail.com,14 S. Argyle Ave. ,New City,NY,False,10956,2024-05-03 23:35:20.819551,DL
681,Reatha,Perez,reatha.perez@aol.com,9917 1st St. ,Holbrook,NY,False,11741,2024-05-03 23:35:20.819551,DL
682,Arnita,Thomas,arnita.thomas@gmail.com,154 2nd St. ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
683,Amparo,Burks,amparo.burks@aol.com,7781 Augusta St. ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
684,Jenny,Bell,jenny.bell@hotmail.com,38 Crescent St. ,Niagara Falls,NY,False,14304,2024-05-03 23:35:20.819551,DL
685,Laverne,Craft,laverne.craft@aol.com,829 N. Pierce Street ,Forest Hills,NY,False,11375,2024-05-03 23:35:20.819551,DL
686,Darcel,Harmon,darcel.harmon@msn.com,966 Hickory Street ,Santa Clara,CA,False,95050,2024-05-03 23:35:20.819551,DL
687,Cecilia,Camacho,cecilia.camacho@yahoo.com,682 Mountainview Rd. ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
688,Pearlie,Cochran,pearlie.cochran@msn.com,23 Homewood Rd. ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
689,Deirdre,Ryan,deirdre.ryan@yahoo.com,83 Jefferson Lane ,Utica,NY,False,13501,2024-05-03 23:35:20.819551,DL
690,Yevette,Elliott,yevette.elliott@aol.com,182 Euclid Street ,Jackson Heights,NY,False,11372,2024-05-03 23:35:20.819551,DL
691,Ladawn,Downs,ladawn.downs@yahoo.com,7452 S. Airport Court ,Houston,TX,False,77016,2024-05-03 23:35:20.819551,DL
692,Dorothea,Chang,dorothea.chang@gmail.com,75 Oak Ave. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
693,Merlin,Foreman,merlin.foreman@msn.com,8198 North Rockaway St. ,Hempstead,NY,False,11550,2024-05-03 23:35:20.819551,DL
694,Lanie,Dunn,lanie.dunn@gmail.com,7583 Pilgrim Ave. ,North Tonawanda,NY,False,14120,2024-05-03 23:35:20.819551,DL
695,Christoper,Gould,christoper.gould@aol.com,8718 South Constitution St. ,Shirley,NY,False,11967,2024-05-03 23:35:20.819551,DL
696,Norine,Huffman,norine.huffman@aol.com,363 Dunbar Drive ,Encino,CA,False,91316,2024-05-03 23:35:20.819551,DL
697,Alane,Mccarty,alane.mccarty@hotmail.com,8254 Hilldale Street ,San Diego,CA,False,92111,2024-05-03 23:35:20.819551,DL
698,Charleen,Joyner,charleen.joyner@aol.com,735 N. John Dr. ,Corona,NY,False,11368,2024-05-03 23:35:20.819551,DL
699,Zella,Fernandez,zella.fernandez@yahoo.com,8 Marshall Dr. ,Rockville Centre,NY,False,11570,2024-05-03 23:35:20.819551,DL
700,Collene,Knox,collene.knox@msn.com,7 North Branch Lane ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
701,Alysia,Nicholson,alysia.nicholson@hotmail.com,868 Trusel St. ,Oxnard,CA,False,93035,2024-05-03 23:35:20.819551,DL
702,Sharie,Whitaker,sharie.whitaker@hotmail.com,7 Bayport Lane ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
703,Diana,Cobb,diana.cobb@hotmail.com,558 Vale St. ,Fullerton,CA,False,92831,2024-05-03 23:35:20.819551,DL
704,Morton,Barron,morton.barron@msn.com,542 Circle Rd. ,Bakersfield,CA,False,93306,2024-05-03 23:35:20.819551,DL
705,Camille,Harvey,camille.harvey@hotmail.com,859 Beaver Ridge Ave. ,Huntington,NY,False,11743,2024-05-03 23:35:20.819551,DL
706,Lolita,O'neill,lolita.o'neill@aol.com,36 Prairie Dr. ,Massapequa Park,NY,False,11762,2024-05-03 23:35:20.819551,DL
707,Terese,Briggs,terese.briggs@msn.com,16 N. Oak Valley St. ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
708,Majorie,Glover,majorie.glover@msn.com,4 Garden Ave. ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
709,Vinnie,Chan,vinnie.chan@aol.com,8750 Surrey St. ,Forest Hills,NY,False,11375,2024-05-03 23:35:20.819551,DL
710,Ezra,Silva,ezra.silva@msn.com,8629 Catherine Rd. ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
711,Jovita,Bishop,jovita.bishop@aol.com,8123 Wild Horse St. ,Staten Island,NY,False,10301,2024-05-03 23:35:20.819551,DL
712,Kecia,Olsen,kecia.olsen@msn.com,8389 Central St. ,Santa Cruz,CA,True,95060,2024-05-03 23:35:20.819551,DL
713,Ilona,Spears,ilona.spears@gmail.com,984 Canterbury Lane ,Port Jefferson Station,NY,False,11776,2024-05-03 23:35:20.819551,DL
714,Senaida,Thompson,senaida.thompson@msn.com,578 Golf Drive ,Bronx,NY,False,10451,2024-05-03 23:35:20.819551,DL
715,Larae,Carney,larae.carney@msn.com,9322 Glen Ridge Dr. ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
716,Sebrina,Hart,sebrina.hart@yahoo.com,7679 Pacific St. ,Coram,NY,False,11727,2024-05-03 23:35:20.819551,DL
717,Kristofer,Craig,kristofer.craig@yahoo.com,6 Delaware Lane ,Plainview,NY,False,11803,2024-05-03 23:35:20.819551,DL
718,Luciana,Mcgee,luciana.mcgee@msn.com,8002 Cross St. ,Selden,NY,False,11784,2024-05-03 23:35:20.819551,DL
719,Nicki,Fry,nicki.fry@hotmail.com,950 Snake Hill Lane ,Endicott,NY,False,13760,2024-05-03 23:35:20.819551,DL
720,Devin,Shaffer,devin.shaffer@gmail.com,382 Third Ave. ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
721,Erlinda,Osborne,erlinda.osborne@yahoo.com,148 Elm St. ,West Islip,NY,False,11795,2024-05-03 23:35:20.819551,DL
722,Camila,Carroll,camila.carroll@yahoo.com,72 Shub Farm Avenue ,San Antonio,TX,False,78213,2024-05-03 23:35:20.819551,DL
723,Vicki,Wiggins,vicki.wiggins@hotmail.com,71 Broad Ave. ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
724,Lois,Steele,lois.steele@yahoo.com,7501 South Marlborough Street ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
725,Carola,Mcpherson,carola.mcpherson@hotmail.com,578 Shirley Dr. ,Rego Park,NY,False,11374,2024-05-03 23:35:20.819551,DL
726,Rochell,Cantrell,rochell.cantrell@yahoo.com,437 Water Dr. ,Port Jefferson Station,NY,False,11776,2024-05-03 23:35:20.819551,DL
727,Kasha,Sullivan,kasha.sullivan@hotmail.com,48 Foster Rd. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
728,Viva,Dawson,viva.dawson@yahoo.com,446 Princess Ave. ,Orchard Park,NY,False,14127,2024-05-03 23:35:20.819551,DL
729,Hue,Dalton,hue.dalton@hotmail.com,7940 Oakwood Street ,Apple Valley,CA,False,92307,2024-05-03 23:35:20.819551,DL
730,Andria,Rivers,andria.rivers@aol.com,183 Ohio Ave. ,Amarillo,TX,False,79106,2024-05-03 23:35:20.819551,DL
731,Hilary,Savage,hilary.savage@yahoo.com,696 Howard Court ,Oxnard,CA,False,93035,2024-05-03 23:35:20.819551,DL
732,Lavona,Austin,lavona.austin@yahoo.com,926 South Euclid St. ,Utica,NY,False,13501,2024-05-03 23:35:20.819551,DL
733,Doreatha,Ford,doreatha.ford@yahoo.com,9413 Ryan Ave. ,Huntington,NY,False,11743,2024-05-03 23:35:20.819551,DL
734,Alina,Mcleod,alina.mcleod@msn.com,20 Winchester Street ,Patchogue,NY,False,11772,2024-05-03 23:35:20.819551,DL
735,Aide,Franco,aide.franco@msn.com,8017 Lake Forest St. ,Atwater,CA,False,95301,2024-05-03 23:35:20.819551,DL
736,Genny,Hensley,genny.hensley@yahoo.com,8849 Marconi Ave. ,Redondo Beach,CA,False,90278,2024-05-03 23:35:20.819551,DL
737,Melita,Dominguez,melita.dominguez@msn.com,9903 Santa Clara Lane ,Auburn,NY,False,13021,2024-05-03 23:35:20.819551,DL
738,Fannie,Jenkins,fannie.jenkins@msn.com,7858 E. Pawnee Dr. ,Oxnard,CA,False,93035,2024-05-03 23:35:20.819551,DL
739,Bobbi,Banks,bobbi.banks@yahoo.com,396 Wagon Rd. ,Bayside,NY,False,11361,2024-05-03 23:35:20.819551,DL
740,Gwenn,Melton,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,False,11720,2024-05-03 23:35:20.819551,DL
741,Laci,Castro,laci.castro@hotmail.com,130 Birchpond Street ,Saint Albans,NY,False,11412,2024-05-03 23:35:20.819551,DL
742,Evelina,Manning,evelina.manning@aol.com,7515 Spring St. ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
743,Tania,Swanson,tania.swanson@yahoo.com,8646 Glen Eagles Ave. ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
744,Laurel,Schultz,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
745,Carolyne,Conley,carolyne.conley@gmail.com,431 Lees Creek Drive ,Floral Park,NY,False,11001,2024-05-03 23:35:20.819551,DL
746,Eldridge,Greer,eldridge.greer@aol.com,131 E. Madison St. ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
747,Margret,Barnett,margret.barnett@gmail.com,7509 Depot Rd. ,Forney,TX,False,75126,2024-05-03 23:35:20.819551,DL
748,Oliva,Blackwell,oliva.blackwell@hotmail.com,54 Ramblewood St. ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
749,Oralia,Farley,oralia.farley@hotmail.com,747B E. Coffee Street ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
750,Romaine,Salazar,romaine.salazar@yahoo.com,7700 Wentworth Rd. ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
751,Hermila,Mckay,hermila.mckay@yahoo.com,23 Garfield Dr. ,Coachella,CA,False,92236,2024-05-03 23:35:20.819551,DL
752,Lloyd,Miranda,lloyd.miranda@hotmail.com,9098 Jennings St. ,Encino,CA,False,91316,2024-05-03 23:35:20.819551,DL
753,Mandi,Gibbs,mandi.gibbs@gmail.com,80 Sycamore Drive ,East Elmhurst,NY,False,11369,2024-05-03 23:35:20.819551,DL
754,Hue,May,hue.may@aol.com,19 S. Lawrence Dr. ,Valley Stream,NY,False,11580,2024-05-03 23:35:20.819551,DL
755,Tomika,Wilder,tomika.wilder@aol.com,142 South Ocean St. ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
756,Graig,Roth,graig.roth@aol.com,7516 Wrangler Street ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
757,Lamar,Greer,lamar.greer@gmail.com,7909 Golden Star Ave. ,Levittown,NY,False,11756,2024-05-03 23:35:20.819551,DL
758,Raymonde,Garcia,raymonde.garcia@aol.com,55 NE. North St. ,Queensbury,NY,False,12804,2024-05-03 23:35:20.819551,DL
759,Cira,Downs,cira.downs@gmail.com,672 Sussex Ave. ,Oakland,CA,False,94603,2024-05-03 23:35:20.819551,DL
760,Marisa,Chambers,marisa.chambers@msn.com,15 E. Rock Creek Ave. ,Amityville,NY,False,11701,2024-05-03 23:35:20.819551,DL
761,Rod,Hatfield,rod.hatfield@hotmail.com,7090 Bridge Dr. ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
762,Quyen,Houston,quyen.houston@gmail.com,7758 Homewood Dr. ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
763,Han,Schneider,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
764,Terrell,Mathis,terrell.mathis@aol.com,9320 Center Ave. ,Selden,NY,False,11784,2024-05-03 23:35:20.819551,DL
765,Spring,Hayes,spring.hayes@hotmail.com,8591 Wentworth St. ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
766,Lecia,Hancock,lecia.hancock@hotmail.com,9167 Pineknoll St. ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
767,Twana,Arnold,twana.arnold@msn.com,47 North Fairground Lane ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
768,Yvone,Yates,yvone.yates@gmail.com,9269 Blue Spring Ave. ,San Pablo,CA,False,94806,2024-05-03 23:35:20.819551,DL
769,Agatha,Melton,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,False,11413,2024-05-03 23:35:20.819551,DL
770,Lavonda,Stephenson,lavonda.stephenson@gmail.com,37 Birchwood Dr. ,Bay Shore,NY,False,11706,2024-05-03 23:35:20.819551,DL
771,Agnes,Sims,agnes.sims@aol.com,170 Queen Lane ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
772,Latricia,Lindsey,latricia.lindsey@hotmail.com,288 Campfire Dr. ,Yorktown Heights,NY,False,10598,2024-05-03 23:35:20.819551,DL
773,Yolando,Wade,yolando.wade@hotmail.com,310 Wilson Ave. ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
774,Nenita,Mooney,nenita.mooney@hotmail.com,10 W. Bishop Street ,Lawndale,CA,False,90260,2024-05-03 23:35:20.819551,DL
775,Kermit,Hyde,kermit.hyde@hotmail.com,87 SE. Carson St. ,Patchogue,NY,False,11772,2024-05-03 23:35:20.819551,DL
776,Angelique,Merrill,angelique.merrill@gmail.com,8490 West High Noon Ave. ,South El Monte,CA,False,91733,2024-05-03 23:35:20.819551,DL
777,Ilda,Roberson,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
778,Corrinne,Garrison,corrinne.garrison@yahoo.com,81 East Glenwood Ave. ,Victoria,TX,False,77904,2024-05-03 23:35:20.819551,DL
779,Major,Merrill,major.merrill@aol.com,78 Thatcher Court ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
780,Ouida,Gregory,ouida.gregory@aol.com,7984 8th Street ,Merrick,NY,False,11566,2024-05-03 23:35:20.819551,DL
781,Tajuana,Riddle,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,False,11361,2024-05-03 23:35:20.819551,DL
782,Ricki,Bullock,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,False,11377,2024-05-03 23:35:20.819551,DL
783,Celestine,Kent,celestine.kent@aol.com,697 Fordham Street ,Lancaster,NY,False,14086,2024-05-03 23:35:20.819551,DL
784,Debbra,Jacobson,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
785,Kandis,Mills,kandis.mills@hotmail.com,64 Beechwood Drive ,Hamburg,NY,False,14075,2024-05-03 23:35:20.819551,DL
786,Wallace,Lane,wallace.lane@aol.com,901 Liberty St. ,South Richmond Hill,NY,False,11419,2024-05-03 23:35:20.819551,DL
787,Malisa,Mitchell,malisa.mitchell@msn.com,87 Ridgewood Court ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
788,Lilliam,Nolan,lilliam.nolan@msn.com,8976 Berkshire Court ,Copperas Cove,TX,False,76522,2024-05-03 23:35:20.819551,DL
789,Tad,Gardner,tad.gardner@hotmail.com,9745 E. Wilson St. ,Niagara Falls,NY,False,14304,2024-05-03 23:35:20.819551,DL
790,Petronila,Gallegos,petronila.gallegos@gmail.com,8053 Aspen St. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
791,Yun,Nelson,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
792,Edgar,Horn,edgar.horn@aol.com,7270 W. Cherry Hill Lane ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
793,Chantay,Maynard,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
794,Donette,Mccarthy,donette.mccarthy@yahoo.com,500 NW. Maiden Dr. ,Redondo Beach,CA,False,90278,2024-05-03 23:35:20.819551,DL
